Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,15874.6,15299.1,15887.4,15320.7,6920.74219,38544.51172,301.27643,-8.88873,1.17656,2854.00586,40920.71875,7685,1,-1,6,0,0,653.97317,9.75308,15874.6,15299.1,15887.4,15320.7
405/647,15783.4,15235.1,15886.9,15322.9,4276.2002,20900.57031,282.23462,-7.44472,1.23895,2569.84131,23785.77344,38357,1,-1,5,0,0,354.61371,14.03535,15783.4,15235.1,15886.9,15322.9
405/647,15800,15232.1,15892.2,15321.2,5327.98584,37170.52344,337.1926,43.57998,1.01163,2442.22217,40404.11719,36832,1,-1,-3,0,0,630.66112,11.44486,15800,15232.1,15892.2,15321.2
405/647,15885.3,15311.1,15892.4,15319.4,5734.72656,42629.42969,348.06363,43.13066,1.15431,2754.39038,45317.875,6155,1,-1,6,0,0,723.28074,11.18789,15885.3,15311.1,15892.4,15319.4
405/647,15869.8,15282.4,15896.1,15322.4,7033.39355,41250.44922,309.16629,83.65155,1.07777,3586.55688,45061.71875,13859,1,-1,-4,0,0,699.884,10.33161,15869.8,15282.4,15896.1,15322.4
405/647,15803.3,15225.1,15896.9,15312.8,5159.27393,30222.23633,308.97919,19.47356,1.14264,2509.02344,33605.85156,36987,1,-1,5,0,0,512.77162,11.87981,15803.3,15225.1,15896.9,15312.8
405/647,15891.2,15305.6,15898.1,15314,10054.8252,68670.34375,333.62424,20.47379,1.0841,2981.43872,72975.5,6151,1,-1,6,0,0,1165.10912,7.34875,15891.2,15305.6,15898.1,15314
405/647,15828.1,15249.9,15907.7,15311.7,4506.30713,29627.28906,327.33749,46.39884,1.18817,2574.00244,34405.88281,31542,1,-1,6,0,0,502.67733,13.38398,15828.1,15249.9,15907.7,15311.7
405/647,15818.2,15223.1,15910.4,15312.1,6564.45459,46786.29688,340.81619,-60.95524,1.04438,2430.82153,50855.74219,36833,1,-1,5,0,0,793.80906,9.66352,15818.2,15223.1,15910.4,15312.1
405/647,15890.9,15307.2,15901.1,15314,5845.51367,48712.69922,368.52756,29.95157,1.02518,2547.58618,51692.27344,6237,1,-1,-3,0,0,826.49375,10.7324,15890.9,15307.2,15901.1,15314
405/647,15861.7,15248.2,15909.5,15312.8,5192.79199,31919.34961,316.50952,-51.69371,1.13702,2817.2876,34054.90625,21462,1,-1,7,0,0,541.56603,12.26423,15861.7,15248.2,15909.5,15312.8
405/647,15912.7,15282.2,15927.4,15312,5043.13232,35159.09375,337.07681,85.45325,1.02723,2413.97461,37834.24219,11372,1,-1,-3,0,0,596.5338,11.92666,15912.7,15282.2,15927.4,15312
405/647,15858.8,15254.6,15928.1,15312.1,6488.89502,42364.06641,326.19226,55.04541,1.05736,2710.07544,44825.29688,25539,1,-1,-5,0,0,718.77841,10.08564,15858.8,15254.6,15928.1,15312.1
