Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13059.9,10429.4,13163.9,10516.1,6005.30127,35529.02734,310.51636,-40.11861,1.20582,2502.073,39203.42188,38199,1,-1,5,0,0,602.81035,10.49204,13059.9,10429.4,13163.9,10516.1
405/647,13060.7,10426.6,13164.6,10513.4,5208.01758,31508.72266,314.00705,64.66997,1.14205,2581.71899,36292.76563,38202,1,-1,-3,0,0,534.59904,11.89162,13060.7,10426.6,13164.6,10513.4
405/647,13094.7,10454,13167.5,10510.8,7518.9668,39806.76953,293.73764,4.10457,1.22322,2814.43018,44654.92188,25708,1,-1,6,0,0,675.38952,9.10235,13094.7,10454,13167.5,10510.8
405/647,13126,10462.2,13165,10512,6588.43262,35134.76563,294.80695,-24.58384,1.221,3097.50439,38514.28125,18540,1,-1,7,0,0,596.12103,10.41548,13126,10462.2,13165,10512
405/647,13117,10470,13171.8,10512.1,3201.26831,15686.33008,282.59201,59.87022,1.1883,2761.40771,17962.01563,20015,1,-1,10,0,0,266.14526,18.48024,13117,10470,13171.8,10512.1
405/647,13056.9,10426.3,13173,10513.1,8524.17285,42973.86719,286.63968,-0.02536,1.14363,2439.98291,46891.83594,44761,1,-1,5,0,0,729.12471,7.95682,13056.9,10426.3,13173,10513.1
405/647,13082.9,10437.6,13177.6,10514.5,5556.30566,34177.38281,316.61868,-56.57596,1.03581,2425.53613,38402.72656,33140,1,-1,-3,0,0,579.8774,11.05745,13082.9,10437.6,13177.6,10514.5
405/647,13104,10442.1,13178.2,10507.8,3785.7959,19664.73242,290.95486,-19.07819,1.03168,2715.0061,23035.70313,27663,1,-1,-4,0,0,333.64562,15.86033,13104,10442.1,13178.2,10507.8
405/647,13129.4,10457.4,13188.2,10513.1,3721.94824,18651.83984,285.78268,-32.50223,1.253,2908.61255,22062.98438,22966,1,-1,7,0,0,316.46017,16.51306,13129.4,10457.4,13188.2,10513.1
405/647,13164.4,10501.1,13188,10513.2,5859.14014,30568.23633,291.59393,-82.43566,1.05325,2803.38965,33490.90625,8815,1,-1,-3,0,0,518.6421,11.11021,13164.4,10501.1,13188,10513.2
405/647,13129.4,10482.9,13191.2,10514.8,6113.13428,37505.91797,316.21185,49.90295,1.08794,2850.21509,41794.45313,19386,1,-1,5,0,0,636.35166,10.76107,13129.4,10482.9,13191.2,10514.8
