Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,20088.2,11686.6,20149.1,11753.5,3495.27271,14976.42285,264.25531,71.44925,1.10062,3074.13257,17136.5,5268,1,-1,6,0,0,254.10047,17.84625,20088.2,11686.6,20149.1,11753.5
405/647,20089.3,11685.3,20150.1,11752.1,2716.34595,17376.75781,322.88812,-25.35103,1.23547,2841.70337,19886.53125,5267,1,-1,6,0,0,294.82624,21.56617,20089.3,11685.3,20150.1,11752.1
405/647,20098.8,11668.4,20154.8,11752.6,4560.9165,23345.71289,288.82697,-3.98337,1.09254,2915.89917,25447.9375,6194,1,-1,-3,0,0,396.09971,13.8747,20098.8,11668.4,20154.8,11752.6
405/647,20098.8,11686.8,20159.7,11753.6,3133.01221,12613.80566,256.15466,25.94861,1.03316,3018.27832,16948.35938,5266,1,-1,-2,0,0,214.01466,19.53449,20098.8,11686.8,20159.7,11753.6
405/647,20105.7,11663.9,20161.8,11748,8176.60596,46633.57422,304.87585,7.05611,1.06057,3118.7522,48518.14063,6190,1,-1,-4,0,0,791.21786,8.76443,20105.7,11663.9,20161.8,11748
405/647,20125.4,11552.8,20163.1,11682.1,2306.87695,16317.93262,339.53189,44.46199,1.07286,2953.60156,17923.53125,8645,1,-1,-3,0,0,276.86147,25.38168,20125.4,11552.8,20163.1,11682.1
405/647,20184.2,11456.7,20162.7,11686.4,2508.07129,10246.88672,258.03955,0,1.20123,2761.19995,13451.20313,16274,1,-1,8,0,0,173.85585,23.00234,20184.2,11456.7,20162.7,11686.4
405/647,20184.2,11514.2,20155.5,11759.6,3514.1897,20008.70898,304.61911,31.56063,1.00022,2763.91748,23111.04688,16805,1,-1,-2,0,0,339.48176,17.00936,20184.2,11514.2,20155.5,11759.6
405/647,20131.4,11769.7,20146.1,11769.1,2170.56201,7345.57617,234.8481,30.97496,1.21109,2891.81982,11080.82813,911,1,-1,-3,0,0,124.63019,26.7689,20131.4,11769.7,20146.1,11769.1
405/647,20164.8,11533.8,20136.2,11779.3,4237.50098,19977.54102,277.18921,-16.98278,1.18111,2709.90698,22439.5625,16806,1,-1,7,0,0,338.95295,14.41313,20164.8,11533.8,20136.2,11779.3
405/647,20182.4,11502,20147,11786.6,5210.18213,23606.58008,271.73798,-0.0218,1.26338,3117.03809,25814.14063,18896,1,-1,5,0,0,400.52576,12.71098,20182.4,11502,20147,11786.6
405/647,20183.2,11502.3,20147.8,11787,4615.08789,24146.24219,292.00818,-73.33093,1.16022,2859.52295,27008.375,18899,1,-1,-2,0,0,409.68205,13.63941,20183.2,11502.3,20147.8,11787
405/647,20172.5,11509.4,20137,11793.9,6957.19287,28845.05664,259.94348,-7.71655,1.12675,3507.98438,32246.76563,18895,1,-1,5,0,0,489.40542,10.41161,20172.5,11509.4,20137,11793.9
405/647,20154.1,11562.4,20138.2,11792,3910.03052,17004.125,266.22406,-85.40368,1.21693,3159.4563,20672.64063,12890,1,-1,-3,0,0,288.50389,16.34194,20154.1,11562.4,20138.2,11792
405/647,20172.1,11543,20143.4,11788.3,7278.6665,41858.66406,306.14487,-40.28116,1.06567,2948.79883,44232.85938,16800,1,-1,5,0,0,710.2034,9.45467,20172.1,11543,20143.4,11788.3
405/647,20136,11550.1,20148.1,11790.2,3309.41724,26634.8418,362.16754,38.48059,1.01683,2793.18677,28982.84375,14381,1,-1,-3,0,0,451.90537,17.94264,20136,11550.1,20148.1,11790.2
405/647,20180.7,11526.4,20152.7,11768.7,2833.51831,16112.20996,304.42111,27.02158,1.01105,2831.87549,18919.09375,16707,1,-1,-4,0,0,273.37103,20.75846,20180.7,11526.4,20152.7,11768.7
405/647,20096.8,11676.2,20153,11760.1,4252.76855,22792.07031,295.53998,78.23126,1.05624,2969.70654,24432.375,6182,1,-1,-2,0,0,386.70622,14.81554,20096.8,11676.2,20153,11760.1
405/647,20179.2,11534.7,20150.6,11780.1,2847.88184,15460.44824,297.44748,38.27854,1.06797,2723.57471,18224.84375,16804,1,-1,5,0,0,262.31279,20.36175,20179.2,11534.7,20150.6,11780.1
405/647,20140.5,11544.4,20152.6,11784.2,5208.76709,25395.71094,281.88562,18.58538,1.2009,2943.2605,28157.23438,14367,1,-1,5,0,0,430.88141,12.45479,20140.5,11544.4,20152.6,11784.2
405/647,20170.5,11531.7,20155.4,11761,3963.89038,24180.23438,315.30414,55.42793,1.20086,2978.66162,26505.57813,12910,1,-1,7,0,0,410.25878,15.73661,20170.5,11531.7,20155.4,11761
405/647,20150.8,11790.7,20150.8,11790.7,2790.56689,16432.82227,309.79193,-75.54355,1.21088,3093.83301,18532.1875,191,1,-1,5,0,0,278.81077,21.79064,20150.8,11790.7,20150.8,11790.7
405/647,20145.5,11538.6,20157.6,11778.4,3591.46655,24972.61133,336.63269,66.91739,1.05762,2776.16479,27556.92188,14368,1,-1,-3,0,0,423.7028,16.68442,20145.5,11538.6,20157.6,11778.4
405/647,20117.4,11773.1,20158.5,11789.9,3424.24414,19002.05664,300.73099,57.4782,1.08741,2848.34497,23084.09375,2505,1,-1,-3,0,0,322.40219,17.60059,20117.4,11773.1,20158.5,11789.9
405/647,20172.6,11564,20157.5,11793.2,2128.86816,18044.00391,371.66556,-62.91606,1.05228,2885.49414,21045.78125,12909,1,-1,-4,0,0,306.1472,27.02856,20172.6,11564,20157.5,11793.2
405/647,20160.8,11592,20163.6,11591.9,5262.08984,21006.74609,255.07065,8.70495,1.16183,3023.05078,25380.51563,580,1,-1,5,0,0,356.41516,12.50419,20160.8,11592,20163.6,11591.9
405/647,20329.4,11215.6,20213.5,11529.8,2638.51855,16814.25391,322.26932,-74.40005,1.28483,2809.18457,19812.95313,20753,1,-1,-2,0,0,285.2824,22.03601,20329.4,11215.6,20213.5,11529.8
405/647,20182.8,11558.3,20185.6,11558.2,3401.11597,19461.41211,305.37726,-13.66905,1.25483,2908.05493,23261.3125,578,1,-1,5,0,0,330.19594,17.8391,20182.8,11558.3,20185.6,11558.2
405/647,20180.2,11564.6,20183.1,11564.5,9263.65332,50183.80078,297.13297,-60.85028,1.13624,3234.19189,52367.59375,582,1,-1,5,0,0,851.45349,8.03632,20180.2,11564.6,20183.1,11564.5
405/647,20330.1,11212.8,20199.1,11569.6,4434.83838,21643.26758,282.02185,27.80546,1.0603,2750.22412,25356.01563,21810,1,-1,5,0,0,367.21483,13.93203,20330.1,11212.8,20199.1,11569.6
405/647,20154.4,11463.2,20214.1,11526.8,2338.46436,7615.86377,230.38512,83.88519,1.20034,3009.66357,10154.48438,5003,1,-1,-6,0,0,129.21608,25.43966,20154.4,11463.2,20214.1,11526.8
405/647,20362.3,11162.4,20274.4,11488.3,3743.26611,25309.14844,331.95074,-82.20568,1.03504,2766.42114,27604.35938,24619,1,-1,-3,0,0,429.41273,16.07849,20362.3,11162.4,20274.4,11488.3
405/647,20363.1,11183.8,20275.3,11509.7,9450.25293,55577.04297,309.58951,-4.0143,1.11414,2903.60889,58934.17188,24615,1,-1,5,0,0,942.95901,7.67221,20363.1,11183.8,20275.3,11509.7
405/647,20353.2,11191,20265.3,11516.9,4701.61768,22439.99023,278.8996,-79.98272,1.19569,2764.28687,25147.9375,24625,1,-1,5,0,0,380.73258,13.29066,20353.2,11191,20265.3,11516.9
405/647,20171.5,11466.5,20233,11537.1,2115.55273,14817.11914,337.85486,-86.72432,1.17527,2854.44995,19005.95313,5545,1,-1,10,0,0,251.39762,27.08928,20171.5,11466.5,20233,11537.1
